NU_INSCRICAO;NU_ANO;TP_SEXO;SG_UF_ESC;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
2,10059E+11;2023;F;GO;E;E;F;F;4;C;A;B;D;A;A;B;B;B;A;B;A;A;B;A;B;D;A;A;B
2,1006E+11;2023;F;GO;H;H;F;F;3;A;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
2,10061E+11;2023;F;GO;C;E;B;B;3;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;M;GO;E;E;E;E;4;G;A;C;D;C;B;B;B;B;A;B;A;A;C;A;A;E;A;B;B
2,1006E+11;2023;F;GO;G;E;E;A;4;M;A;C;C;B;B;B;B;B;A;B;A;B;C;A;B;E;A;A;B
2,10059E+11;2023;F;GO;C;E;F;B;3;B;D;B;C;B;A;B;B;A;A;A;A;A;B;A;A;B;B;A;B
2,10061E+11;2023;F;GO;C;E;F;C;6;F;A;C;D;A;B;D;D;B;B;B;A;A;C;B;B;E;A;D;B
2,10059E+11;2023;M;GO;C;C;A;A;4;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;F;GO;H;E;B;B;3;B;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;F;GO;H;H;B;C;4;C;A;B;C;B;B;B;B;B;A;B;A;A;B;A;A;E;A;A;B
2,10059E+11;2023;F;GO;D;D;C;B;6;B;A;B;C;B;A;B;B;B;B;B;A;A;C;A;B;D;A;A;B
2,10059E+11;2023;M;GO;D;E;D;B;4;C;A;B;D;B;A;B;B;B;A;A;A;A;B;A;A;D;A;B;B
2,10059E+11;2023;F;GO;E;E;D;F;3;H;A;C;D;B;A;B;A;B;A;A;A;A;E;A;B;E;A;A;B
2,1006E+11;2023;M;GO;D;E;C;B;5;F;A;C;D;A;B;B;B;B;B;B;A;A;B;A;B;E;A;C;B
2,10059E+11;2023;F;GO;H;D;F;B;5;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;M;GO;C;C;B;C;6;B;D;C;C;A;A;B;B;B;B;B;A;B;B;B;B;E;B;A;B
2,1006E+11;2023;F;GO;H;D;B;B;3;B;A;B;B;B;B;B;B;B;B;B;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;F;GO;B;C;C;D;5;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;H;C;B;B;5;B;A;B;B;A;A;A;A;B;A;A;A;A;A;A;A;B;A;A;B
2,1006E+11;2023;F;GO;E;E;B;B;4;E;A;C;D;B;B;B;B;B;A;A;A;A;B;A;A;B;A;B;B
2,10059E+11;2023;F;GO;B;E;B;A;4;C;A;B;C;B;B;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;F;GO;C;C;B;B;5;C;A;C;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;M;GO;E;F;C;D;4;E;A;B;D;B;A;B;A;B;A;B;A;B;C;A;A;C;A;B;B
2,10059E+11;2023;F;GO;F;F;C;D;5;E;A;B;D;B;A;B;A;B;A;A;A;A;B;A;B;D;A;B;B
2,10059E+11;2023;M;GO;C;E;C;B;5;I;A;B;C;B;B;B;B;B;B;B;A;A;B;A;B;E;A;A;B
2,10059E+11;2023;F;GO;G;G;E;E;3;P;B;D;D;C;A;B;A;B;A;B;A;B;D;A;B;D;A;C;B
2,1006E+11;2023;F;GO;C;E;B;C;4;D;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;E;A;B;B
2,1006E+11;2023;F;GO;B;E;C;B;4;C;A;C;D;B;B;B;B;B;B;B;A;B;B;A;A;E;A;B;B
2,10061E+11;2023;F;GO;C;E;B;B;4;B;A;C;C;B;B;B;A;B;A;B;A;A;B;A;B;E;A;A;B
2,10059E+11;2023;F;GO;E;E;F;C;2;E;A;B;C;A;A;B;B;B;A;A;A;B;B;A;A;C;A;A;B
2,10059E+11;2023;M;GO;C;C;A;A;5;Q;D;D;E;B;E;C;C;B;A;B;A;B;B;A;B;B;A;B;B
2,1006E+11;2023;M;GO;F;F;D;D;3;I;A;D;C;B;A;B;B;B;A;B;A;B;C;A;A;D;A;C;B
2,1006E+11;2023;F;GO;C;E;A;C;2;D;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;M;GO;E;E;A;B;2;B;A;C;D;A;A;B;B;B;A;A;A;A;B;A;A;B;A;A;B
2,1006E+11;2023;F;GO;B;B;A;A;3;A;A;A;C;A;B;B;B;A;A;A;A;A;A;A;A;C;A;A;A
2,10059E+11;2023;F;GO;D;E;B;B;4;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,1006E+11;2023;F;GO;E;F;A;D;4;E;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;D;B;A;B
2,1006E+11;2023;F;GO;D;G;D;D;2;G;A;C;C;B;A;B;A;B;A;A;A;A;C;A;A;C;A;C;B
2,10059E+11;2023;F;GO;F;G;D;D;3;F;A;C;C;B;B;B;B;B;A;A;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;M;GO;E;E;C;B;5;E;A;C;C;C;A;B;A;B;B;B;A;A;C;A;A;D;A;B;B
2,1006E+11;2023;F;GO;B;D;B;B;4;B;A;C;D;A;A;B;A;A;A;B;A;A;B;B;A;D;A;A;B
2,10059E+11;2023;M;GO;G;G;D;E;4;J;A;C;D;B;A;B;B;B;B;B;A;A;B;A;A;E;A;D;B
2,10059E+11;2023;F;GO;E;G;C;B;3;D;A;B;D;B;A;B;A;B;A;A;A;A;B;A;A;D;B;B;B
2,10059E+11;2023;M;GO;B;E;A;B;2;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;A
2,1006E+11;2023;M;GO;B;E;F;F;3;B;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;C;A;B;B
2,1006E+11;2023;F;GO;E;E;B;B;4;B;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;D;A;A;B
2,10061E+11;2023;M;GO;C;C;B;B;3;H;A;C;D;B;A;B;B;B;A;C;A;B;D;A;B;D;A;C;B
2,10059E+11;2023;M;GO;H;E;C;B;4;G;A;B;C;B;A;B;A;B;A;B;A;A;C;A;A;D;A;B;B
2,1006E+11;2023;F;GO;B;E;D;D;4;E;A;B;D;C;B;C;A;B;A;A;A;A;C;A;B;D;A;B;B
2,1006E+11;2023;F;GO;B;E;B;B;6;F;A;C;D;B;A;B;A;B;A;B;A;A;B;A;A;D;A;B;B
2,10061E+11;2023;F;GO;D;E;D;D;4;D;A;C;C;B;B;B;A;B;A;B;A;A;B;A;B;E;A;B;B
2,1006E+11;2023;F;GO;D;G;D;E;4;N;A;C;D;C;A;B;B;B;B;B;A;B;E;A;B;E;A;E;B
2,10061E+11;2023;F;GO;G;F;E;D;3;G;A;C;C;C;A;B;A;B;B;A;A;A;C;A;B;D;A;B;B
2,1006E+11;2023;F;GO;H;C;F;B;6;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;A
2,10059E+11;2023;F;GO;B;E;D;B;3;B;A;C;D;B;A;B;B;B;B;B;A;A;B;A;B;A;A;A;B
2,10061E+11;2023;F;GO;D;E;B;F;4;D;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;B;B
2,10059E+11;2023;M;GO;E;F;C;B;5;E;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;F;GO;D;D;B;B;5;C;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;F;GO;D;E;B;B;3;C;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;M;GO;E;E;F;F;4;C;A;B;C;B;B;B;B;B;A;B;A;A;B;A;B;E;A;A;B
2,1006E+11;2023;M;GO;E;F;D;E;4;G;A;A;B;B;A;A;A;A;A;A;A;A;B;A;A;D;B;A;B
2,1006E+11;2023;F;GO;E;E;B;B;4;B;A;C;D;B;A;B;B;B;A;B;A;A;B;A;A;E;A;B;B
2,1006E+11;2023;F;GO;F;G;A;D;4;I;A;C;D;B;B;B;B;B;A;B;A;A;B;A;A;E;A;C;B
2,1006E+11;2023;M;GO;C;E;C;B;7;E;A;D;E;B;A;C;B;B;A;A;A;A;D;A;A;E;A;B;B
2,1006E+11;2023;M;GO;C;E;C;F;4;B;A;B;C;B;A;B;A;B;A;A;A;B;B;A;A;D;A;A;B
2,10059E+11;2023;F;GO;B;E;B;D;2;B;A;B;B;A;A;A;B;A;A;A;A;A;A;A;A;A;A;A;B
2,10059E+11;2023;F;GO;E;G;B;D;4;G;A;B;C;B;A;B;C;B;A;B;A;B;B;B;B;E;A;B;B
2,1006E+11;2023;F;GO;D;E;C;B;4;D;A;B;D;A;A;B;B;A;A;A;A;A;B;A;B;C;A;B;B
2,10058E+11;2023;F;GO;G;F;E;E;4;L;B;D;D;C;A;B;A;B;A;B;A;A;B;A;B;E;A;C;B
2,10061E+11;2023;M;GO;E;E;D;D;2;G;A;D;E;A;B;B;B;B;A;B;A;B;C;A;A;C;B;D;B
2,1006E+11;2023;M;GO;D;D;B;B;3;C;A;A;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10058E+11;2023;M;GO;C;B;A;B;3;D;A;B;C;B;A;B;B;A;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;E;E;D;D;3;D;A;D;D;B;A;B;B;B;A;B;B;B;B;A;A;D;A;B;B
2,10059E+11;2023;F;GO;H;D;F;D;5;C;A;B;D;A;A;B;A;A;A;B;A;A;B;A;A;E;A;A;B
2,10059E+11;2023;M;GO;H;F;F;D;3;C;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;M;GO;C;A;B;B;5;C;A;B;C;B;A;B;B;A;A;B;A;A;B;A;A;C;A;A;A
2,10058E+11;2023;M;GO;H;D;F;B;4;B;A;C;D;A;A;B;A;A;A;A;A;A;B;B;A;D;A;B;B
2,10058E+11;2023;F;GO;E;E;C;D;4;D;A;C;D;B;B;B;B;B;A;B;A;A;B;A;A;D;A;B;B
2,10058E+11;2023;M;GO;E;D;C;B;5;C;A;C;D;B;B;B;B;B;B;B;A;B;B;A;B;E;A;B;B
2,10059E+11;2023;M;GO;F;F;D;E;4;L;D;D;D;B;A;B;A;B;A;B;A;B;B;A;A;D;A;C;B
2,10061E+11;2023;F;GO;E;E;C;F;3;F;A;B;C;B;B;B;A;B;A;B;A;A;B;A;A;C;B;B;B
2,10061E+11;2023;M;GO;A;H;C;C;2;B;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;C;A;A;B
2,10058E+11;2023;F;GO;B;E;B;B;4;C;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;M;GO;E;D;D;F;5;D;A;C;D;B;A;B;A;B;A;C;A;B;C;A;A;C;A;A;B
2,1006E+11;2023;M;GO;C;B;A;B;4;C;C;B;C;B;A;B;B;B;A;B;A;B;B;A;A;E;A;A;B
2,1006E+11;2023;M;GO;C;C;C;B;8;B;A;B;C;A;A;B;A;B;A;A;A;A;C;A;A;A;A;A;B
2,10058E+11;2023;M;GO;B;B;A;B;3;C;A;D;D;B;A;C;C;B;A;A;A;B;B;B;B;D;B;A;B
2,1006E+11;2023;F;GO;D;C;C;B;5;C;A;B;C;B;B;B;A;A;A;B;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;M;GO;B;E;D;A;3;B;A;C;D;B;A;B;B;B;B;B;A;A;B;A;A;C;A;B;B
2,10061E+11;2023;M;GO;D;E;B;B;5;D;A;B;C;B;A;B;A;B;A;B;A;A;A;A;A;B;A;B;B
2,10059E+11;2023;M;GO;E;B;B;B;3;D;A;C;C;A;A;B;A;B;A;A;A;A;C;A;B;E;A;A;B
2,10059E+11;2023;F;GO;H;C;F;F;5;C;A;C;D;A;B;B;A;B;A;A;A;A;C;A;A;E;A;B;B
2,10059E+11;2023;F;GO;E;E;D;D;3;F;A;C;C;B;A;B;B;B;A;B;A;B;B;A;A;D;A;A;B
2,10059E+11;2023;M;GO;H;F;B;D;3;B;A;B;C;A;B;B;A;B;A;B;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;M;GO;G;G;D;D;3;J;A;C;D;B;B;B;B;B;A;B;A;A;B;A;A;D;A;B;B
2,10058E+11;2023;F;GO;E;E;C;B;4;C;A;B;C;A;B;B;A;B;A;A;B;A;B;A;A;B;A;A;B
2,1006E+11;2023;F;GO;D;E;C;C;3;B;A;C;C;B;A;B;B;B;A;B;B;A;B;A;A;C;A;A;B
2,10059E+11;2023;F;GO;H;B;C;B;4;I;A;D;C;B;A;B;B;C;B;B;A;B;A;B;B;E;B;D;B
2,1006E+11;2023;F;GO;H;E;F;D;3;B;A;B;C;A;A;B;A;B;A;A;A;A;A;A;A;C;A;B;B
2,10059E+11;2023;F;GO;B;B;C;C;3;C;A;C;D;B;A;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,10058E+11;2023;F;GO;H;H;F;F;3;E;A;B;D;A;A;B;B;A;A;B;A;A;B;A;B;D;A;C;B
2,10061E+11;2023;M;GO;D;C;C;F;6;B;A;B;C;B;A;B;B;B;A;A;A;A;B;A;A;E;A;A;B
2,10058E+11;2023;M;GO;D;E;D;D;5;F;A;D;D;B;A;C;C;B;B;B;A;A;C;A;B;A;A;B;B
2,10059E+11;2023;F;GO;H;E;F;A;4;C;A;C;D;A;B;B;B;B;A;A;A;A;A;A;A;E;A;A;B
2,1006E+11;2023;F;GO;C;C;B;B;4;B;A;B;C;B;B;B;A;B;B;B;A;A;B;A;B;D;A;A;B
2,10059E+11;2023;F;GO;D;E;D;C;4;F;A;C;D;B;A;B;A;B;A;B;A;A;B;A;B;E;B;B;B
2,10059E+11;2023;M;GO;H;E;F;D;2;D;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
2,10058E+11;2023;M;GO;D;E;B;B;4;C;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;B;B
2,10058E+11;2023;F;GO;G;C;D;D;5;E;A;D;C;B;B;B;B;B;A;B;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;M;GO;G;C;D;C;5;D;A;C;D;B;A;B;B;B;A;B;A;A;B;B;A;D;A;B;B
2,10061E+11;2023;M;GO;E;E;C;B;5;C;A;C;D;B;A;B;B;B;A;B;A;A;B;A;A;E;A;B;B
2,10061E+11;2023;M;GO;B;C;B;B;3;B;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,1006E+11;2023;F;GO;C;B;B;C;5;F;A;C;D;C;A;B;A;B;A;B;A;A;B;A;A;E;A;B;B
2,10058E+11;2023;F;GO;F;G;D;D;4;G;B;D;D;C;A;B;B;B;B;B;A;A;E;A;A;E;A;B;B
2,10061E+11;2023;M;GO;H;H;B;B;3;M;A;C;D;B;B;C;B;B;A;B;A;B;B;A;B;D;A;B;B
2,10059E+11;2023;F;GO;D;C;A;B;4;B;A;B;C;B;A;B;B;A;A;A;A;A;C;A;A;D;A;A;B
2,10061E+11;2023;F;GO;E;F;C;C;5;C;A;B;C;A;B;B;A;B;A;B;A;A;A;A;A;C;A;B;B
2,10059E+11;2023;M;GO;C;F;A;C;4;E;A;B;D;B;A;B;B;A;A;A;A;A;B;A;A;E;A;B;B
2,1006E+11;2023;M;GO;E;E;D;D;4;G;A;B;C;B;A;B;A;B;A;B;A;A;B;A;B;D;A;A;B
2,10059E+11;2023;M;GO;C;D;B;B;4;B;D;C;C;B;A;B;B;B;B;B;A;A;B;B;A;E;B;B;B
2,10059E+11;2023;F;GO;A;F;B;C;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
2,10059E+11;2023;M;GO;H;H;E;E;4;K;B;C;D;B;B;C;B;B;B;B;A;A;C;A;A;E;A;A;B
2,10059E+11;2023;F;GO;E;F;D;D;4;G;A;B;D;B;A;B;A;B;A;B;A;A;B;A;A;D;A;B;B
2,10061E+11;2023;F;GO;E;E;C;C;5;C;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;D;A;B;B
2,10059E+11;2023;F;GO;D;E;B;B;3;E;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;D;A;B;B
2,10059E+11;2023;F;GO;B;B;A;A;5;B;B;B;C;A;A;B;B;A;A;A;A;A;B;A;A;B;A;A;B
2,10059E+11;2023;M;GO;D;C;A;B;3;B;A;B;C;B;B;B;B;B;A;A;A;A;B;A;A;D;A;A;B
2,10061E+11;2023;F;GO;G;E;D;F;3;C;A;D;C;A;A;B;A;B;A;B;A;B;B;A;B;D;A;C;B
2,10061E+11;2023;F;GO;E;D;C;F;2;C;A;B;D;A;A;B;A;B;A;B;A;A;B;B;A;C;A;A;B
2,10061E+11;2023;F;GO;B;E;F;B;4;B;A;C;C;B;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10058E+11;2023;M;GO;F;F;D;D;3;B;A;B;B;A;A;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;F;GO;C;E;C;B;4;C;A;B;C;B;A;B;B;B;A;A;A;A;B;A;A;D;A;B;A
2,10058E+11;2023;F;GO;C;F;B;D;4;G;A;B;D;B;A;B;A;B;A;A;A;B;B;A;A;E;A;B;B
2,10059E+11;2023;M;GO;G;F;D;C;4;I;A;C;C;B;C;B;B;B;A;B;A;B;B;A;A;E;A;B;B
2,10058E+11;2023;F;GO;D;D;C;F;3;D;A;B;C;A;A;B;B;B;A;A;A;A;B;B;A;D;A;B;B
2,10059E+11;2023;M;GO;D;E;C;C;3;E;A;C;C;B;B;B;C;B;A;B;A;A;C;A;A;D;A;B;B
2,10058E+11;2023;M;GO;A;D;C;B;4;B;A;B;C;A;A;B;B;B;A;A;A;A;B;B;A;D;A;A;B
2,10059E+11;2023;M;GO;B;A;B;B;2;A;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;B
2,10059E+11;2023;F;GO;B;G;B;D;4;E;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
2,10058E+11;2023;F;GO;D;D;A;A;4;D;A;B;D;B;A;B;B;B;A;B;B;A;B;A;A;E;A;A;B
2,10059E+11;2023;F;GO;G;F;E;E;5;J;A;C;D;B;B;B;B;B;B;B;A;B;E;B;B;E;A;C;B
2,10061E+11;2023;F;GO;F;F;E;E;3;P;A;D;C;B;A;B;B;B;A;B;A;B;D;B;B;D;A;C;B
2,10061E+11;2023;F;GO;E;F;B;B;5;D;A;C;D;A;A;B;A;B;A;A;A;A;B;A;A;D;A;B;B
2,1006E+11;2023;F;GO;E;E;C;D;2;D;A;B;C;A;B;B;A;B;A;B;A;A;B;B;A;C;A;B;B
2,10061E+11;2023;F;GO;E;E;B;B;4;E;A;B;C;B;A;B;A;B;B;A;A;B;B;A;B;D;A;B;B
2,10061E+11;2023;M;GO;C;C;F;A;6;D;A;D;D;B;B;B;D;B;C;C;C;A;C;A;A;E;A;A;B
2,10059E+11;2023;M;GO;C;F;D;D;4;D;A;C;C;C;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B
2,10061E+11;2023;F;GO;B;B;C;B;4;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
2,1006E+11;2023;M;GO;E;E;C;B;6;G;A;B;D;B;B;B;B;B;A;A;A;A;B;A;B;D;A;A;B
2,10059E+11;2023;F;GO;H;E;F;B;5;C;B;B;D;B;A;B;B;B;B;B;A;A;B;A;B;D;A;A;B
2,10061E+11;2023;F;GO;E;B;D;B;4;B;A;B;C;A;A;B;A;B;A;A;A;A;A;A;A;E;A;A;B
2,10059E+11;2023;F;GO;E;D;C;C;6;C;A;B;C;B;A;A;A;B;B;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;M;GO;E;G;A;E;3;K;A;D;D;B;A;B;A;B;A;B;A;A;D;A;A;D;A;B;B
2,10059E+11;2023;M;GO;D;E;A;B;4;C;A;B;C;B;B;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;F;GO;D;E;F;F;4;B;A;B;D;B;B;B;B;B;B;C;A;B;B;A;B;D;A;B;B
2,10061E+11;2023;F;GO;H;D;C;B;3;F;A;C;D;B;A;B;B;B;A;B;A;B;B;A;A;D;A;C;B
2,10058E+11;2023;F;GO;B;C;A;A;7;C;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;D;A;B;B
2,1006E+11;2023;F;GO;C;D;B;D;4;F;A;C;C;B;B;B;A;A;A;A;A;A;B;A;A;D;A;B;B
2,10061E+11;2023;F;GO;H;G;B;B;3;B;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,10061E+11;2023;F;GO;G;G;E;E;4;Q;A;C;C;B;A;B;A;B;A;B;A;A;B;A;B;E;A;A;B
2,10059E+11;2023;F;GO;E;G;B;B;4;I;A;C;D;B;B;B;B;B;A;B;A;A;B;A;A;D;A;B;B
2,10059E+11;2023;F;GO;E;E;F;D;4;B;A;E;D;C;A;C;C;B;A;B;A;A;D;A;B;E;B;B;B
2,10059E+11;2023;F;GO;C;D;C;B;4;C;D;B;C;A;A;B;A;B;A;B;A;A;C;A;A;E;A;A;B
2,10059E+11;2023;M;GO;F;F;D;B;4;O;D;D;D;C;B;C;C;B;B;B;A;B;D;A;A;E;A;D;B
2,1006E+11;2023;M;GO;C;C;B;B;9;E;A;C;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;G;D;C;B;3;B;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;F;GO;D;E;B;B;4;B;A;C;D;A;A;B;A;B;A;A;A;B;B;A;B;E;A;A;B
2,1006E+11;2023;F;GO;C;C;D;B;4;G;A;B;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10058E+11;2023;M;GO;H;E;F;F;5;D;A;C;D;A;B;B;A;B;A;A;A;A;B;A;A;E;A;A;B
2,10058E+11;2023;M;GO;D;E;F;D;3;C;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;F;GO;C;E;B;B;4;D;A;C;D;C;A;B;A;B;A;B;A;A;C;A;A;D;A;C;B
2,1006E+11;2023;F;GO;B;C;C;B;5;B;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
2,10058E+11;2023;F;GO;H;H;B;B;5;B;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
2,10059E+11;2023;F;GO;E;E;F;F;4;B;A;B;D;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;M;GO;C;C;C;B;5;F;A;B;C;A;A;B;B;B;A;A;A;A;A;A;A;B;A;A;B
2,10058E+11;2023;F;GO;D;C;C;C;4;B;A;C;D;B;B;B;A;B;A;B;A;B;B;A;A;D;A;B;B
2,10059E+11;2023;F;GO;F;F;D;E;4;H;A;B;D;A;A;B;B;B;A;A;A;B;B;A;A;E;A;C;B
2,10059E+11;2023;F;GO;B;B;D;D;5;L;A;D;C;B;B;D;D;B;A;A;A;A;C;A;B;E;A;B;B
2,10061E+11;2023;M;GO;E;E;F;B;3;C;A;C;D;A;A;B;B;B;B;B;A;B;E;B;A;D;A;B;B
2,1006E+11;2023;F;GO;D;D;C;D;2;C;A;C;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;B;B
2,10059E+11;2023;F;GO;H;F;F;C;5;D;A;C;D;B;A;B;A;B;A;B;A;A;C;B;A;E;A;A;B
2,10059E+11;2023;F;GO;H;E;B;B;3;B;A;B;C;B;B;B;B;B;A;B;A;A;B;A;B;B;A;B;B
2,10061E+11;2023;M;GO;E;F;D;D;4;G;A;C;D;B;A;B;B;B;A;A;A;A;D;A;B;D;B;B;B
2,10061E+11;2023;F;GO;C;G;D;D;3;G;A;D;D;B;A;B;A;B;A;B;A;A;B;A;A;D;A;C;B
2,10059E+11;2023;F;GO;B;C;A;A;3;C;A;B;C;B;B;B;A;A;A;B;A;A;B;A;A;B;A;B;B
2,1006E+11;2023;M;GO;C;B;F;B;2;D;A;B;C;A;A;B;B;B;B;B;A;B;C;A;B;C;A;A;B
2,10059E+11;2023;F;GO;B;E;C;C;8;B;A;B;C;A;C;B;A;B;A;A;A;A;B;A;A;E;A;A;B
2,10061E+11;2023;F;GO;D;E;C;C;5;D;A;B;C;A;A;B;B;B;A;B;A;A;B;A;B;E;A;A;B
2,10061E+11;2023;F;GO;C;E;C;B;5;C;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;D;A;B;B
2,10059E+11;2023;M;GO;D;E;A;A;3;C;A;C;C;B;A;B;B;B;A;B;A;A;B;A;A;C;A;A;B
2,10061E+11;2023;F;GO;B;C;C;B;3;C;A;B;C;B;A;B;A;B;A;B;A;A;A;A;A;C;A;A;B
2,10059E+11;2023;M;GO;E;D;C;B;5;F;A;B;C;A;A;B;B;B;A;B;A;A;B;A;A;E;B;A;B
2,1006E+11;2023;F;GO;D;F;A;C;4;E;A;B;C;C;A;B;B;B;A;B;A;A;B;A;B;B;B;C;B
2,1006E+11;2023;M;GO;E;C;F;F;3;C;A;B;C;B;A;B;B;A;A;A;A;A;B;A;A;D;A;A;B
2,10059E+11;2023;F;GO;F;E;E;E;6;C;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
2,10059E+11;2023;F;GO;E;E;D;D;4;F;A;C;D;B;B;B;A;B;A;A;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;M;GO;D;F;C;D;5;D;A;C;D;C;B;B;B;B;A;A;A;A;C;A;B;E;A;B;B
2,10059E+11;2023;M;GO;C;C;A;A;3;B;A;B;C;B;A;B;B;B;B;A;A;A;B;A;A;D;A;A;B
2,1006E+11;2023;M;GO;F;F;D;D;4;D;A;C;D;B;A;B;C;B;A;A;A;A;C;A;A;E;A;D;B
2,10059E+11;2023;M;GO;H;D;A;C;3;D;A;C;D;A;B;B;C;B;A;B;A;A;B;B;A;D;A;A;B
2,10059E+11;2023;M;GO;B;E;A;B;3;C;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;C;A;B;B
2,10061E+11;2023;M;GO;B;B;A;B;7;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
2,10059E+11;2023;F;GO;B;E;A;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
2,1006E+11;2023;M;GO;B;B;A;A;3;B;A;B;C;B;C;B;B;A;A;B;A;A;B;A;A;B;A;A;A
2,10059E+11;2023;F;GO;E;E;D;D;6;D;A;B;C;B;B;B;B;B;A;A;A;A;B;A;A;D;A;A;A
2,10058E+11;2023;F;GO;B;B;F;F;3;B;A;B;C;A;A;B;A;A;A;B;A;A;A;A;A;B;A;A;B
2,10059E+11;2023;F;GO;D;E;B;B;4;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
2,10061E+11;2023;F;GO;A;B;A;A;4;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
2,10059E+11;2023;M;GO;E;G;D;D;5;C;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;B;B
2,10061E+11;2023;F;GO;E;E;B;B;2;B;D;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
